=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),750.19
Écart min (µs),745
Écart max (µs),755
Fréquence moyenne (Hz),1332.99
Fréquence min (Hz),1324.50
Fréquence max (Hz),1342.28

t(us),X(mg),Y(mg),Z(mg)
511969,-25.48,7.84,-870.24
512719,-24.50,2.94,-869.26
513468,-28.42,0.98,-863.38
514218,-30.38,1.96,-859.46
514968,-28.42,0.98,-859.46
515718,-21.56,2.94,-870.24
516467,-25.48,1.96,-865.34
517217,-24.50,2.94,-866.32
517967,-27.44,1.96,-868.28
518716,-29.40,1.96,-866.32
519466,-29.40,0.98,-870.24
520216,-30.38,-0.98,-868.28
520966,-27.44,2.94,-868.28
521716,-23.52,3.92,-859.46
522466,-21.56,2.94,-861.42
523215,-26.46,1.96,-861.42
523966,-22.54,2.94,-868.28
524715,-23.52,0.98,-867.30
525465,-24.50,5.88,-868.28
526216,-23.52,6.86,-872.20
526965,-19.60,8.82,-864.36
527716,-20.58,5.88,-869.26
528466,-21.56,4.90,-872.20
529216,-23.52,6.86,-867.30
529966,-20.58,9.80,-876.12
530717,-22.54,5.88,-869.26
531467,-18.62,4.90,-868.28
532218,-18.62,2.94,-867.30
532968,-21.56,4.90,-870.24
533718,-22.54,4.90,-873.18
534468,-26.46,4.90,-875.14
535218,-26.46,3.92,-866.32
535968,-25.48,0.00,-868.28
536717,-24.50,0.98,-870.24
537468,-21.56,4.90,-869.26
538218,-22.54,3.92,-867.30
538968,-21.56,8.82,-870.24
539718,-23.52,7.84,-870.24
540468,-22.54,5.88,-867.30
541218,-23.52,7.84,-875.14
541968,-26.46,7.84,-870.24
542719,-26.46,8.82,-871.22
543469,-26.46,4.90,-868.28
544219,-22.54,6.86,-872.20
544969,-25.48,6.86,-867.30
545720,-25.48,5.88,-866.32
546470,-20.58,7.84,-868.28
547221,-24.50,4.90,-870.24
547971,-24.50,1.96,-872.20
548721,-23.52,1.96,-861.42
549471,-28.42,3.92,-874.16
550221,-23.52,5.88,-874.16
550972,-26.46,4.90,-877.10
551722,-20.58,3.92,-869.26
552472,-28.42,3.92,-860.44
553223,-24.50,2.94,-861.42
553973,-22.54,3.92,-865.34
554723,-22.54,7.84,-865.34
555473,-23.52,6.86,-865.34
556224,-20.58,2.94,-868.28
556974,-25.48,5.88,-868.28
557724,-23.52,3.92,-874.16
558474,-21.56,7.84,-873.18
559225,-25.48,6.86,-872.20
559975,-26.46,4.90,-867.30
560725,-23.52,8.82,-870.24
561475,-23.52,4.90,-874.16
562226,-25.48,4.90,-872.20
562981,-23.52,5.88,-875.14
563727,-25.48,4.90,-873.18
564478,-26.46,2.94,-879.06
565228,-25.48,5.88,-874.16
565982,-26.46,4.90,-865.34
566729,-30.38,3.92,-867.30
567480,-30.38,4.90,-865.34
568230,-28.42,4.90,-863.38
568982,-23.52,5.88,-865.34
569730,-25.48,7.84,-870.24
570481,-25.48,7.84,-868.28
571231,-25.48,5.88,-869.26
571982,-21.56,7.84,-858.48
572732,-25.48,5.88,-867.30
573482,-24.50,3.92,-868.28
574232,-22.54,4.90,-869.26
574982,-22.54,8.82,-867.30
575732,-26.46,9.80,-870.24
576482,-23.52,5.88,-872.20
577232,-22.54,5.88,-863.38
577982,-23.52,4.90,-870.24
578733,-24.50,0.00,-871.22
579483,-21.56,-0.98,-867.30
580233,-22.54,0.00,-865.34
580983,-21.56,0.98,-862.40
581733,-25.48,4.90,-871.22
582483,-24.50,4.90,-876.12
583233,-25.48,5.88,-874.16
