=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),750.47
Écart min (µs),746
Écart max (µs),757
Fréquence moyenne (Hz),1332.50
Fréquence min (Hz),1321.00
Fréquence max (Hz),1340.48

t(us),X(mg),Y(mg),Z(mg)
408246,-22.54,11.76,-859.46
408996,-26.46,11.76,-870.24
409747,-28.42,15.68,-866.32
410497,-30.38,13.72,-863.38
411247,-31.36,14.70,-864.36
411998,-27.44,13.72,-864.36
412748,-29.40,14.70,-864.36
413498,-31.36,16.66,-868.28
414249,-29.40,16.66,-869.26
414999,-29.40,17.64,-870.24
415750,-27.44,14.70,-863.38
416500,-32.34,16.66,-864.36
417251,-30.38,14.70,-871.22
418001,-31.36,11.76,-868.28
418751,-32.34,13.72,-865.34
419501,-28.42,16.66,-873.18
420251,-33.32,17.64,-868.28
421002,-33.32,17.64,-863.38
421752,-30.38,15.68,-866.32
422503,-29.40,15.68,-868.28
423253,-28.42,12.74,-865.34
424004,-25.48,15.68,-870.24
424754,-26.46,15.68,-866.32
425504,-26.46,13.72,-872.20
426255,-26.46,9.80,-863.38
427005,-27.44,11.76,-867.30
427756,-29.40,12.74,-865.34
428505,-32.34,17.64,-863.38
429256,-31.36,16.66,-864.36
430006,-26.46,16.66,-864.36
430757,-30.38,16.66,-874.16
431507,-29.40,15.68,-870.24
432257,-29.40,13.72,-862.40
433007,-32.34,13.72,-862.40
433758,-30.38,11.76,-864.36
434508,-31.36,12.74,-864.36
435258,-29.40,12.74,-870.24
436008,-29.40,18.62,-868.28
436758,-26.46,18.62,-868.28
437509,-29.40,18.62,-876.12
438259,-31.36,19.60,-874.16
439010,-28.42,17.64,-873.18
439760,-26.46,16.66,-875.14
440510,-27.44,18.62,-870.24
441260,-27.44,14.70,-874.16
442011,-29.40,15.68,-869.26
442762,-29.40,18.62,-870.24
443513,-27.44,14.70,-877.10
444263,-33.32,14.70,-875.14
445013,-31.36,15.68,-874.16
445764,-28.42,17.64,-873.18
446514,-27.44,13.72,-871.22
447265,-31.36,12.74,-870.24
448015,-29.40,16.66,-868.28
448765,-27.44,16.66,-875.14
449516,-28.42,16.66,-870.24
450267,-30.38,15.68,-863.38
451018,-31.36,14.70,-863.38
451768,-29.40,15.68,-863.38
452519,-28.42,14.70,-864.36
453269,-31.36,13.72,-869.26
454020,-29.40,11.76,-865.34
454771,-30.38,12.74,-865.34
455522,-32.34,14.70,-863.38
456272,-29.40,17.64,-868.28
457024,-30.38,14.70,-863.38
457775,-30.38,14.70,-870.24
458524,-29.40,14.70,-867.30
459274,-30.38,16.66,-864.36
460024,-32.34,15.68,-871.22
460776,-32.34,14.70,-865.34
461526,-30.38,19.60,-866.32
462276,-30.38,17.64,-863.38
463027,-31.36,15.68,-864.36
463777,-25.48,18.62,-863.38
464528,-27.44,21.56,-864.36
465278,-26.46,18.62,-870.24
466031,-26.46,15.68,-862.40
466782,-29.40,15.68,-866.32
467534,-29.40,19.60,-860.44
468282,-31.36,16.66,-859.46
469033,-30.38,15.68,-866.32
469783,-32.34,14.70,-865.34
470535,-32.34,13.72,-867.30
471285,-27.44,15.68,-867.30
472036,-31.36,14.70,-868.28
472787,-27.44,17.64,-870.24
473537,-28.42,15.68,-872.20
474287,-26.46,14.70,-871.22
475037,-28.42,14.70,-867.30
475788,-30.38,19.60,-866.32
476539,-31.36,18.62,-870.24
477289,-29.40,14.70,-863.38
478040,-35.28,13.72,-867.30
478790,-32.34,11.76,-870.24
479540,-30.38,14.70,-864.36
480291,-30.38,16.66,-864.36
481041,-27.44,15.68,-867.30
481791,-32.34,13.72,-867.30
482542,-29.40,14.70,-873.18
483292,-27.44,17.64,-870.24
484043,-26.46,16.66,-865.34
484793,-33.32,18.62,-866.32
485544,-26.46,20.58,-860.44
486294,-31.36,19.60,-861.42
487044,-35.28,16.66,-865.34
487795,-34.30,12.74,-862.40
488545,-31.36,10.78,-864.36
489296,-32.34,13.72,-870.24
490046,-30.38,14.70,-874.16
490797,-28.42,14.70,-872.20
491547,-31.36,14.70,-869.26
492298,-30.38,18.62,-868.28
493048,-27.44,18.62,-866.32
493799,-33.32,16.66,-869.26
494550,-31.36,16.66,-873.18
495300,-35.28,17.64,-873.18
496051,-28.42,14.70,-871.22
496801,-29.40,16.66,-868.28
497551,-29.40,15.68,-868.28
498302,-28.42,13.72,-863.38
499052,-27.44,14.70,-863.38
499803,-28.42,17.64,-856.52
500553,-28.42,17.64,-865.34
501304,-25.48,17.64,-862.40
502055,-28.42,18.62,-860.44
502806,-29.40,21.56,-866.32
503555,-26.46,18.62,-869.26
504306,-30.38,21.56,-876.12
505056,-31.36,15.68,-872.20
505807,-32.34,17.64,-871.22
506557,-30.38,15.68,-867.30
507307,-31.36,15.68,-871.22
508057,-34.30,14.70,-873.18
508808,-33.32,21.56,-873.18
509558,-32.34,16.66,-868.28
510308,-27.44,16.66,-862.40
511059,-28.42,16.66,-865.34
511809,-32.34,17.64,-868.28
512560,-31.36,16.66,-866.32
513310,-36.26,16.66,-866.32
514060,-31.36,13.72,-867.30
514811,-30.38,13.72,-869.26
515561,-30.38,14.70,-874.16
516312,-24.50,17.64,-875.14
517062,-22.54,21.56,-876.12
517813,-24.50,18.62,-875.14
518564,-22.54,18.62,-864.36
519314,-30.38,14.70,-867.30
520065,-30.38,19.60,-872.20
520815,-31.36,15.68,-869.26
521565,-26.46,14.70,-869.26
522316,-24.50,15.68,-867.30
523066,-27.44,15.68,-868.28
523817,-30.38,15.68,-872.20
524568,-30.38,10.78,-868.28
525318,-31.36,8.82,-871.22
526069,-32.34,10.78,-861.42
526819,-32.34,12.74,-863.38
527570,-24.50,10.78,-870.24
528320,-22.54,10.78,-868.28
529071,-24.50,9.80,-870.24
529821,-30.38,14.70,-873.18
530571,-30.38,14.70,-877.10
531322,-31.36,19.60,-874.16
532071,-32.34,14.70,-873.18
532822,-29.40,17.64,-880.04
533572,-31.36,17.64,-884.94
534322,-31.36,15.68,-869.26
535072,-31.36,15.68,-861.42
535822,-34.30,15.68,-857.50
536574,-32.34,13.72,-861.42
537323,-33.32,18.62,-865.34
538073,-31.36,16.66,-870.24
538824,-29.40,19.60,-876.12
539574,-29.40,18.62,-868.28
540324,-32.34,17.64,-867.30
541074,-31.36,17.64,-868.28
541825,-32.34,16.66,-869.26
542576,-31.36,15.68,-870.24
543326,-34.30,13.72,-867.30
544076,-33.32,13.72,-864.36
544826,-26.46,12.74,-861.42
545576,-25.48,14.70,-864.36
546326,-26.46,11.76,-866.32
547076,-27.44,10.78,-871.22
547826,-24.50,12.74,-875.14
548576,-24.50,16.66,-868.28
549326,-29.40,14.70,-859.46
550077,-31.36,13.72,-870.24
550827,-32.34,13.72,-871.22
551577,-31.36,16.66,-870.24
552328,-30.38,18.62,-871.22
553078,-32.34,16.66,-869.26
553828,-30.38,14.70,-868.28
554579,-32.34,13.72,-869.26
555329,-30.38,16.66,-867.30
556079,-30.38,12.74,-866.32
556829,-29.40,13.72,-864.36
557579,-31.36,16.66,-867.30
558329,-27.44,19.60,-861.42
559080,-26.46,20.58,-865.34
559830,-28.42,19.60,-861.42
560580,-26.46,19.60,-868.28
561330,-24.50,15.68,-869.26
562080,-25.48,15.68,-870.24
562830,-32.34,17.64,-867.30
563580,-33.32,16.66,-866.32
564330,-29.40,16.66,-855.54
565080,-33.32,18.62,-861.42
565830,-35.28,17.64,-870.24
566581,-32.34,14.70,-869.26
567331,-29.40,18.62,-866.32
568082,-27.44,18.62,-870.24
568831,-26.46,17.64,-862.40
569582,-25.48,20.58,-860.44
570332,-27.44,18.62,-867.30
571082,-28.42,20.58,-866.32
571833,-24.50,19.60,-862.40
572582,-24.50,16.66,-863.38
573333,-23.52,16.66,-861.42
574083,-27.44,20.58,-865.34
574833,-26.46,21.56,-867.30
575583,-24.50,18.62,-862.40
576334,-23.52,16.66,-867.30
577084,-31.36,18.62,-870.24
577835,-30.38,17.64,-871.22
578585,-28.42,14.70,-866.32
579335,-30.38,16.66,-867.30
580086,-30.38,18.62,-869.26
580836,-29.40,15.68,-858.48
581587,-28.42,15.68,-865.34
582338,-33.32,13.72,-861.42
583089,-33.32,17.64,-867.30
583839,-31.36,16.66,-869.26
584590,-28.42,14.70,-868.28
585341,-27.44,15.68,-868.28
586091,-31.36,13.72,-868.28
586842,-27.44,17.64,-867.30
587592,-32.34,17.64,-865.34
588342,-31.36,13.72,-872.20
589093,-30.38,13.72,-866.32
589843,-28.42,11.76,-863.38
