=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),973.92
Écart min (µs),262
Écart max (µs),1414
Fréquence moyenne (Hz),1026.78
Fréquence min (Hz),707.21
Fréquence max (Hz),3816.79

t(us),X(mg),Y(mg),Z(mg)
491264,-1.96,26.46,986.86
492054,-1.96,28.42,986.86
492835,-2.94,30.38,980.00
493556,-6.86,32.34,977.06
494340,-6.86,32.34,980.00
495063,-8.82,28.42,979.02
495845,-5.88,30.38,980.98
496569,-9.80,28.42,987.84
497353,-10.78,28.42,982.94
498078,-13.72,26.46,979.02
498859,-7.84,27.44,982.94
499585,-7.84,27.44,982.94
500368,-7.84,28.42,983.92
501093,-9.80,30.38,985.88
501948,-13.72,28.42,987.84
502622,-8.82,27.44,989.80
503406,-5.88,26.46,990.78
504129,-9.80,31.36,992.74
504910,-6.86,32.34,991.76
505635,-5.88,32.34,989.80
506419,-4.90,27.44,988.82
507210,-4.90,29.40,984.90
507926,-5.88,28.42,980.98
508718,-9.80,33.32,979.02
509435,-9.80,29.40,974.12
510226,-7.84,27.44,976.08
510940,-5.88,27.44,976.08
511731,-3.92,26.46,977.06
512448,-4.90,29.40,981.96
513238,-5.88,27.44,978.04
514025,-3.92,26.46,974.12
514746,-3.92,24.50,981.96
515532,-5.88,25.48,977.06
516253,-7.84,25.48,978.04
517039,-6.86,26.46,978.04
517757,-1.96,29.40,984.90
518543,-2.94,29.40,987.84
519265,-6.86,27.44,982.94
520052,-5.88,26.46,981.96
520771,-6.86,30.38,982.94
521556,-4.90,30.38,984.90
522345,-2.94,28.42,983.92
523063,0.00,25.48,984.90
523851,-3.92,22.54,984.90
524569,-3.92,26.46,979.02
525358,-7.84,30.38,984.90
526078,-7.84,27.44,990.78
526865,-5.88,24.50,987.84
527585,-5.88,28.42,987.84
528374,-5.88,26.46,977.06
529158,-8.82,29.40,980.00
529879,-7.84,26.46,980.00
530666,-9.80,29.40,977.06
531388,-9.80,24.50,982.94
532173,-5.88,26.46,977.06
532891,-8.82,28.42,980.00
533677,-7.84,31.36,989.80
534399,-5.88,29.40,985.88
535186,-5.88,23.52,984.90
535971,-4.90,27.44,988.82
536689,-5.88,24.50,981.96
537478,-5.88,28.42,978.04
538198,-5.88,28.42,977.06
538989,-3.92,28.42,979.02
539705,-4.90,30.38,991.76
540495,-4.90,29.40,990.78
541212,-3.92,27.44,988.82
542029,-8.82,25.48,987.84
542753,-9.80,26.46,988.82
543516,-4.90,23.52,989.80
544241,-4.90,25.48,987.84
545028,-2.94,28.42,983.92
545748,0.00,27.44,982.94
546564,-6.86,29.40,981.96
547294,-7.84,31.36,977.06
548081,-2.94,30.38,979.02
548836,-6.86,30.38,981.96
549562,-6.86,30.38,980.00
550346,-5.88,28.42,982.94
551070,-10.78,29.40,979.02
551853,-6.86,27.44,977.06
552578,-6.86,25.48,980.98
553362,-4.90,26.46,987.84
554086,-6.86,28.42,984.90
554868,-4.90,25.48,990.78
555593,-4.90,24.50,992.74
556377,-4.90,28.42,980.98
557167,-3.92,27.44,985.88
557881,-4.90,31.36,976.08
558670,-11.76,31.36,977.06
559388,-9.80,28.42,976.08
560179,-8.82,31.36,979.02
560892,-7.84,28.42,981.96
561682,-8.82,32.34,982.94
562465,-3.92,29.40,984.90
563191,-5.88,30.38,981.96
563971,-4.90,30.38,987.84
564694,-3.92,27.44,986.86
565478,-2.94,27.44,985.88
566203,-2.94,25.48,988.82
566989,-1.96,29.40,992.74
567709,-6.86,29.40,987.84
568494,-4.90,25.48,990.78
569217,0.00,26.46,985.88
570003,-2.94,26.46,980.98
570790,-2.94,30.38,983.92
571510,-2.94,31.36,969.22
572299,-10.78,29.40,971.18
573019,-6.86,32.34,983.92
573803,-4.90,28.42,984.90
574521,-4.90,28.42,980.98
575310,-7.84,28.42,983.92
576028,0.00,25.48,981.96
576815,-3.92,24.50,981.96
577600,-10.78,25.48,983.92
578322,-5.88,29.40,980.98
579109,-4.90,28.42,984.90
579827,-3.92,28.42,986.86
580613,-5.88,28.42,978.04
581336,-5.88,25.48,983.92
582122,-1.96,28.42,981.96
582842,-3.92,29.40,980.00
583627,-4.90,25.48,980.98
584416,-4.90,25.48,981.96
585133,-2.94,26.46,980.00
585919,-8.82,25.48,980.98
586638,-7.84,25.48,980.98
587427,-7.84,27.44,980.00
588147,-3.92,27.44,981.96
588934,-7.84,28.42,986.86
589653,-5.88,27.44,982.94
590442,-9.80,27.44,978.04
591229,-5.88,27.44,983.92
591948,-5.88,27.44,981.96
592732,-3.92,28.42,977.06
593455,-5.88,28.42,986.86
594240,-4.90,26.46,986.86
594958,-4.90,27.44,980.00
595743,-2.94,27.44,982.94
596533,-1.96,32.34,980.98
597251,-7.84,30.38,979.02
598042,-5.88,31.36,980.98
598755,-4.90,27.44,980.00
599547,-4.90,30.38,979.02
600264,-3.92,27.44,986.86
601054,-4.90,25.48,985.88
601768,-3.92,26.46,980.98
602557,-6.86,28.42,985.88
603274,-4.90,30.38,978.04
604064,-5.88,31.36,980.00
604846,-5.88,32.34,983.92
605572,-5.88,31.36,986.86
606356,-4.90,29.40,982.94
607080,-5.88,29.40,981.96
607860,-4.90,29.40,982.94
608585,-6.86,29.40,985.88
609368,-1.96,26.46,985.88
610091,0.00,30.38,981.96
610870,-2.94,28.42,979.02
611660,-3.92,28.42,979.02
612377,-3.92,28.42,976.08
613167,-0.98,28.42,976.08
613881,-2.94,30.38,980.98
614670,-7.84,26.46,980.98
615388,-6.86,25.48,981.96
616179,-3.92,28.42,984.90
616958,-3.92,27.44,986.86
617682,-6.86,26.46,975.10
618465,-11.76,31.36,982.94
619191,-9.80,28.42,986.86
619971,-9.80,26.46,983.92
620694,-5.88,27.44,982.94
621478,-5.88,24.50,973.14
622203,-6.86,25.48,978.04
622989,-7.84,25.48,980.00
623709,-10.78,22.54,978.04
624494,-6.86,25.48,975.10
625283,-7.84,31.36,982.94
626003,-6.86,32.34,980.98
626790,-6.86,28.42,980.00
