=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),973.98
Écart min (µs),506
Écart max (µs),1538
Fréquence moyenne (Hz),1026.72
Fréquence min (Hz),650.20
Fréquence max (Hz),1976.28

t(us),X(mg),Y(mg),Z(mg)
619082,28.42,-8.82,990.78
619891,33.32,-4.90,988.82
620619,28.42,-4.90,987.84
621337,29.40,-6.86,985.88
622124,28.42,-2.94,983.92
622905,27.44,-1.96,986.86
623627,29.40,-4.90,982.94
624411,31.36,-4.90,980.98
625134,29.40,-7.84,982.94
625916,30.38,-5.88,989.80
626640,27.44,-5.88,987.84
627424,27.44,-6.86,988.82
628146,27.44,-3.92,989.80
628927,29.40,-4.90,991.76
629716,30.38,-2.94,986.86
630434,35.28,-1.96,982.94
631225,35.28,-5.88,992.74
631937,34.30,-9.80,991.76
